region,sector,Year,co2.emiss,scenario
XJ,H2 wholesale dispensing,2095,0.2433051,GCAM-China-ref
XZ,H2 wholesale dispensing,2095,0.1678275,GCAM-China-ref
YN,H2 wholesale dispensing,2095,0.4392251,GCAM-China-ref
ZJ,H2 wholesale dispensing,2095,0.4705692,GCAM-China-ref
AH,intermediate generation,2095,0.426594986,GCAM-China-ref
BJ,intermediate generation,2095,0.053763821,GCAM-China-ref
CQ,intermediate generation,2095,0.267683874,GCAM-China-ref
FJ,intermediate generation,2095,0.234869988,GCAM-China-ref
GD,intermediate generation,2095,1.023926173,GCAM-China-ref
GS,intermediate generation,2095,0.084874843,GCAM-China-ref
GX,intermediate generation,2095,0.174354091,GCAM-China-ref
GZ,intermediate generation,2095,0.348132193,GCAM-China-ref
HA,intermediate generation,2095,1.525237227,GCAM-China-ref
HB,intermediate generation,2095,0.617787128,GCAM-China-ref
HE,intermediate generation,2095,0.155838103,GCAM-China-ref
HI,intermediate generation,2095,0.088216025,GCAM-China-ref
HL,intermediate generation,2095,0.087942742,GCAM-China-ref
HN,intermediate generation,2095,0.429046721,GCAM-China-ref
JL,intermediate generation,2095,0.072712644,GCAM-China-ref
JS,intermediate generation,2095,0.931586601,GCAM-China-ref
JX,intermediate generation,2095,0.43081457,GCAM-China-ref
LN,intermediate generation,2095,0.160721073,GCAM-China-ref
NM,intermediate generation,2095,0.257456382,GCAM-China-ref
NX,intermediate generation,2095,0.128786836,GCAM-China-ref
QH,intermediate generation,2095,0.042167911,GCAM-China-ref
SC,intermediate generation,2095,0.276755128,GCAM-China-ref
SD,intermediate generation,2095,0.242016349,GCAM-China-ref
SH,intermediate generation,2095,0.151506009,GCAM-China-ref
SN,intermediate generation,2095,0.144123308,GCAM-China-ref
SX,intermediate generation,2095,0.179446437,GCAM-China-ref
TJ,intermediate generation,2095,0.038592177,GCAM-China-ref
XJ,intermediate generation,2095,0.254113778,GCAM-China-ref
XZ,intermediate generation,2095,5.12E-05,GCAM-China-ref
YN,intermediate generation,2095,0.106654958,GCAM-China-ref
ZJ,intermediate generation,2095,0.403070656,GCAM-China-ref
AH,iron and steel,2095,0.411676802,GCAM-China-ref
BJ,iron and steel,2095,0.000253809,GCAM-China-ref
CQ,iron and steel,2095,0.112204535,GCAM-China-ref
FJ,iron and steel,2095,0.305080139,GCAM-China-ref
GD,iron and steel,2095,0.341814856,GCAM-China-ref
GS,iron and steel,2095,0.14674002,GCAM-China-ref
GX,iron and steel,2095,0.415727163,GCAM-China-ref
GZ,iron and steel,2095,0.091017253,GCAM-China-ref
HA,iron and steel,2095,0.485665129,GCAM-China-ref
HB,iron and steel,2095,0.493693094,GCAM-China-ref
HE,iron and steel,2095,3.194773579,GCAM-China-ref
HI,iron and steel,2095,0.00466028,GCAM-China-ref
HL,iron and steel,2095,0.070077842,GCAM-China-ref
HN,iron and steel,2095,0.298914187,GCAM-China-ref
JL,iron and steel,2095,0.178983815,GCAM-China-ref
JS,iron and steel,2095,1.751280068,GCAM-China-ref
JX,iron and steel,2095,0.353375924,GCAM-China-ref
LN,iron and steel,2095,1.018433194,GCAM-China-ref
NM,iron and steel,2095,0.297263601,GCAM-China-ref
NX,iron and steel,2095,0.031068246,GCAM-China-ref
QH,iron and steel,2095,0.02067292,GCAM-China-ref
SC,iron and steel,2095,0.318132859,GCAM-China-ref
SD,iron and steel,2095,1.162228472,GCAM-China-ref
SH,iron and steel,2095,0.34006078,GCAM-China-ref
SN,iron and steel,2095,0.176039785,GCAM-China-ref
SX,iron and steel,2095,0.694801865,GCAM-China-ref
TJ,iron and steel,2095,0.349571019,GCAM-China-ref
XJ,iron and steel,2095,0.127049487,GCAM-China-ref
YN,iron and steel,2095,0.383178861,GCAM-China-ref
ZJ,iron and steel,2095,0.302445182,GCAM-China-ref
AH,mining energy use,2095,0.165422195,GCAM-China-ref
BJ,mining energy use,2095,0.016701806,GCAM-China-ref
CQ,mining energy use,2095,0.091101398,GCAM-China-ref
FJ,mining energy use,2095,0.282165252,GCAM-China-ref
GD,mining energy use,2095,0.391345747,GCAM-China-ref
GS,mining energy use,2095,0.071786429,GCAM-China-ref
GX,mining energy use,2095,0.070201154,GCAM-China-ref
GZ,mining energy use,2095,0.04661608,GCAM-China-ref
HA,mining energy use,2095,0.617225929,GCAM-China-ref
HB,mining energy use,2095,0.310573321,GCAM-China-ref
HE,mining energy use,2095,0.258332745,GCAM-China-ref
HI,mining energy use,2095,0.00211126,GCAM-China-ref
HL,mining energy use,2095,0.088647469,GCAM-China-ref
HN,mining energy use,2095,0.286960394,GCAM-China-ref
JL,mining energy use,2095,0.062406714,GCAM-China-ref
JS,mining energy use,2095,0.954765873,GCAM-China-ref
JX,mining energy use,2095,0.139305828,GCAM-China-ref
LN,mining energy use,2095,0.411842155,GCAM-China-ref
NM,mining energy use,2095,0.025562904,GCAM-China-ref
NX,mining energy use,2095,0.003651071,GCAM-China-ref
QH,mining energy use,2095,0.019599816,GCAM-China-ref
SC,mining energy use,2095,0.288856823,GCAM-China-ref
SD,mining energy use,2095,0.32036127,GCAM-China-ref
SH,mining energy use,2095,0.063495048,GCAM-China-ref
SN,mining energy use,2095,0.08720076,GCAM-China-ref
SX,mining energy use,2095,0.091397648,GCAM-China-ref
TJ,mining energy use,2095,0.229271048,GCAM-China-ref
XJ,mining energy use,2095,0.038406913,GCAM-China-ref
XZ,mining energy use,2095,0.003694111,GCAM-China-ref
YN,mining energy use,2095,0.121964848,GCAM-China-ref
ZJ,mining energy use,2095,0.551961698,GCAM-China-ref
AH,N fertilizer,2095,0.075077509,GCAM-China-ref
BJ,N fertilizer,2095,0.042293738,GCAM-China-ref
CQ,N fertilizer,2095,0.04537413,GCAM-China-ref
FJ,N fertilizer,2095,0.027691414,GCAM-China-ref
GD,N fertilizer,2095,0.047583297,GCAM-China-ref
GS,N fertilizer,2095,0.049952458,GCAM-China-ref
GX,N fertilizer,2095,0.014260225,GCAM-China-ref
GZ,N fertilizer,2095,0.132282857,GCAM-China-ref
HA,N fertilizer,2095,0.056369689,GCAM-China-ref
HB,N fertilizer,2095,0.152550017,GCAM-China-ref
HE,N fertilizer,2095,0.15940186,GCAM-China-ref
HI,N fertilizer,2095,0.003780148,GCAM-China-ref
HL,N fertilizer,2095,0.335681879,GCAM-China-ref
HN,N fertilizer,2095,0.518604001,GCAM-China-ref
JL,N fertilizer,2095,0.045133477,GCAM-China-ref
JS,N fertilizer,2095,0.060085167,GCAM-China-ref
JX,N fertilizer,2095,0.01318128,GCAM-China-ref
LN,N fertilizer,2095,0.02494652,GCAM-China-ref
NM,N fertilizer,2095,0.519987013,GCAM-China-ref
NX,N fertilizer,2095,0.005920952,GCAM-China-ref
QH,N fertilizer,2095,0.003415299,GCAM-China-ref
SC,N fertilizer,2095,0.009490983,GCAM-China-ref
SD,N fertilizer,2095,0.063056679,GCAM-China-ref
SH,N fertilizer,2095,0.001534,GCAM-China-ref
SN,N fertilizer,2095,0.028858207,GCAM-China-ref
SX,N fertilizer,2095,0.221459576,GCAM-China-ref
TJ,N fertilizer,2095,0.023316746,GCAM-China-ref
XJ,N fertilizer,2095,0.12442443,GCAM-China-ref
YN,N fertilizer,2095,0.167134368,GCAM-China-ref
ZJ,N fertilizer,2095,0.004732739,GCAM-China-ref
China,natural gas,2095,0.7915765,GCAM-China-ref
AH,oil refining,2095,0.17546026,GCAM-China-ref
BJ,oil refining,2095,0.24332744,GCAM-China-ref
CQ,oil refining,2095,0,GCAM-China-ref
FJ,oil refining,2095,0.40537657,GCAM-China-ref
GD,oil refining,2095,1.1266161,GCAM-China-ref
GS,oil refining,2095,0.34419286,GCAM-China-ref
GX,oil refining,2095,0.33030095,GCAM-China-ref
HA,oil refining,2095,0.18777791,GCAM-China-ref
HB,oil refining,2095,0.29994591,GCAM-China-ref
HE,oil refining,2095,0.31269821,GCAM-China-ref
HI,oil refining,2095,0.22350675,GCAM-China-ref
HL,oil refining,2095,0.37266884,GCAM-China-ref
HN,oil refining,2095,0.18709569,GCAM-China-ref
JL,oil refining,2095,0.23178305,GCAM-China-ref
JS,oil refining,2095,0.8184228,GCAM-China-ref
JX,oil refining,2095,0.11022153,GCAM-China-ref
LN,oil refining,2095,1.4924973,GCAM-China-ref
NM,oil refining,2095,0.09544154,GCAM-China-ref
NX,oil refining,2095,0.10140324,GCAM-China-ref
QH,oil refining,2095,0.033525405,GCAM-China-ref
SC,oil refining,2095,0.20233923,GCAM-China-ref
SD,oil refining,2095,1.8115167,GCAM-China-ref
SH,oil refining,2095,0.52527894,GCAM-China-ref
SN,oil refining,2095,0.49872619,GCAM-China-ref
TJ,oil refining,2095,0.373147,GCAM-China-ref
XJ,oil refining,2095,0.62931835,GCAM-China-ref
ZJ,oil refining,2095,0.64079086,GCAM-China-ref
AH,other industrial energy use,2095,0.682398547,GCAM-China-ref
BJ,other industrial energy use,2095,0.331144789,GCAM-China-ref
CQ,other industrial energy use,2095,1.662368761,GCAM-China-ref
FJ,other industrial energy use,2095,0.90883339,GCAM-China-ref
GD,other industrial energy use,2095,1.427464364,GCAM-China-ref
GS,other industrial energy use,2095,0.179009802,GCAM-China-ref
GX,other industrial energy use,2095,0.608365897,GCAM-China-ref
GZ,other industrial energy use,2095,0.435663666,GCAM-China-ref
HA,other industrial energy use,2095,0.374679371,GCAM-China-ref
HB,other industrial energy use,2095,1.73573384,GCAM-China-ref
HE,other industrial energy use,2095,0.366448609,GCAM-China-ref
HI,other industrial energy use,2095,0.394811742,GCAM-China-ref
HL,other industrial energy use,2095,0.526359943,GCAM-China-ref
HN,other industrial energy use,2095,1.475830737,GCAM-China-ref
JL,other industrial energy use,2095,3.422793862,GCAM-China-ref
JS,other industrial energy use,2095,0.262767626,GCAM-China-ref
JX,other industrial energy use,2095,0.667711325,GCAM-China-ref
LN,other industrial energy use,2095,1.429254404,GCAM-China-ref
NM,other industrial energy use,2095,0.131257116,GCAM-China-ref
NX,other industrial energy use,2095,0.092917499,GCAM-China-ref
QH,other industrial energy use,2095,0.191000691,GCAM-China-ref
SC,other industrial energy use,2095,2.877313519,GCAM-China-ref
SD,other industrial energy use,2095,1.138405475,GCAM-China-ref
SH,other industrial energy use,2095,1.165008068,GCAM-China-ref
SN,other industrial energy use,2095,0.198837424,GCAM-China-ref
SX,other industrial energy use,2095,0.287089791,GCAM-China-ref
TJ,other industrial energy use,2095,1.601925727,GCAM-China-ref
XJ,other industrial energy use,2095,0.443652829,GCAM-China-ref
XZ,other industrial energy use,2095,0.20123142,GCAM-China-ref
YN,other industrial energy use,2095,0.994407372,GCAM-China-ref
ZJ,other industrial energy use,2095,0.813418855,GCAM-China-ref
AH,other industrial feedstocks,2095,0.433443303,GCAM-China-ref
BJ,other industrial feedstocks,2095,0.331221538,GCAM-China-ref
CQ,other industrial feedstocks,2095,0.960146,GCAM-China-ref
FJ,other industrial feedstocks,2095,0.241859052,GCAM-China-ref
GD,other industrial feedstocks,2095,2.211429409,GCAM-China-ref
GS,other industrial feedstocks,2095,0.519278095,GCAM-China-ref
GX,other industrial feedstocks,2095,0.771654641,GCAM-China-ref
GZ,other industrial feedstocks,2095,1.071767689,GCAM-China-ref
HA,other industrial feedstocks,2095,1.546232017,GCAM-China-ref
HB,other industrial feedstocks,2095,1.045652706,GCAM-China-ref
HE,other industrial feedstocks,2095,0.536801368,GCAM-China-ref
HI,other industrial feedstocks,2095,0.918147,GCAM-China-ref
HL,other industrial feedstocks,2095,0.0995213,GCAM-China-ref
HN,other industrial feedstocks,2095,0.288447866,GCAM-China-ref
JL,other industrial feedstocks,2095,0.432377446,GCAM-China-ref
JS,other industrial feedstocks,2095,0.992664038,GCAM-China-ref
JX,other industrial feedstocks,2095,0.250783969,GCAM-China-ref
LN,other industrial feedstocks,2095,0.998584853,GCAM-China-ref
NM,other industrial feedstocks,2095,3.686880144,GCAM-China-ref
NX,other industrial feedstocks,2095,2.783750067,GCAM-China-ref
QH,other industrial feedstocks,2095,0.428877774,GCAM-China-ref
SC,other industrial feedstocks,2095,0.876254879,GCAM-China-ref
SD,other industrial feedstocks,2095,1.738464349,GCAM-China-ref
SH,other industrial feedstocks,2095,1.104404173,GCAM-China-ref
SN,other industrial feedstocks,2095,2.331158552,GCAM-China-ref
SX,other industrial feedstocks,2095,3.7103571,GCAM-China-ref
TJ,other industrial feedstocks,2095,0.553987132,GCAM-China-ref
XJ,other industrial feedstocks,2095,0.078096566,GCAM-China-ref
XZ,other industrial feedstocks,2095,0.558359789,GCAM-China-ref
YN,other industrial feedstocks,2095,0.630510629,GCAM-China-ref
ZJ,other industrial feedstocks,2095,0.327607838,GCAM-China-ref
AH,peak generation,2095,0.000128,GCAM-China-ref
BJ,peak generation,2095,0.0012201,GCAM-China-ref
CQ,peak generation,2095,8.16E-05,GCAM-China-ref
FJ,peak generation,2095,7.59E-05,GCAM-China-ref
GD,peak generation,2095,0.000167,GCAM-China-ref
GS,peak generation,2095,1.07E-05,GCAM-China-ref
GX,peak generation,2095,4.17E-05,GCAM-China-ref
GZ,peak generation,2095,7.95E-05,GCAM-China-ref
HA,peak generation,2095,0.000464,GCAM-China-ref
HB,peak generation,2095,0.000195,GCAM-China-ref
HE,peak generation,2095,0.0006146,GCAM-China-ref
HI,peak generation,2095,2.08E-05,GCAM-China-ref
HL,peak generation,2095,2.73E-05,GCAM-China-ref
HN,peak generation,2095,0.000132,GCAM-China-ref
JL,peak generation,2095,2.06E-05,GCAM-China-ref
JS,peak generation,2095,0.000266,GCAM-China-ref
JX,peak generation,2095,0.000154,GCAM-China-ref
LN,peak generation,2095,4.71E-05,GCAM-China-ref
NM,peak generation,2095,4.50E-05,GCAM-China-ref
NX,peak generation,2095,2.01E-05,GCAM-China-ref
QH,peak generation,2095,6.01E-05,GCAM-China-ref
SC,peak generation,2095,8.58E-05,GCAM-China-ref
SD,peak generation,2095,2.82E-05,GCAM-China-ref
SH,peak generation,2095,5.12E-05,GCAM-China-ref
SN,peak generation,2095,1.88E-05,GCAM-China-ref
SX,peak generation,2095,0.0007158,GCAM-China-ref
TJ,peak generation,2095,9.65E-05,GCAM-China-ref
XJ,peak generation,2095,3.97E-05,GCAM-China-ref
XZ,peak generation,2095,0,GCAM-China-ref
YN,peak generation,2095,2.41E-05,GCAM-China-ref
ZJ,peak generation,2095,0.000143,GCAM-China-ref
AH,process heat cement,2095,0.754061802,GCAM-China-ref
BJ,process heat cement,2095,0.081713773,GCAM-China-ref
CQ,process heat cement,2095,0.546553115,GCAM-China-ref
FJ,process heat cement,2095,0.55536381,GCAM-China-ref
GD,process heat cement,2095,1.112511302,GCAM-China-ref
GS,process heat cement,2095,0.305876541,GCAM-China-ref
GX,process heat cement,2095,0.566175689,GCAM-China-ref
GZ,process heat cement,2095,0.531149245,GCAM-China-ref
HA,process heat cement,2095,1.038249335,GCAM-China-ref
HB,process heat cement,2095,0.84062354,GCAM-China-ref
HE,process heat cement,2095,2.860050087,GCAM-China-ref
HI,process heat cement,2095,0.029650319,GCAM-China-ref
HL,process heat cement,2095,0.361471536,GCAM-China-ref
HN,process heat cement,2095,0.814320948,GCAM-China-ref
JL,process heat cement,2095,0.423910486,GCAM-China-ref
JS,process heat cement,2095,1.522429558,GCAM-China-ref
JX,process heat cement,2095,0.595196093,GCAM-China-ref
LN,process heat cement,2095,1.084637099,GCAM-China-ref
NM,process heat cement,2095,1.364955182,GCAM-China-ref
NX,process heat cement,2095,0.325836621,GCAM-China-ref
QH,process heat cement,2095,0.127422862,GCAM-China-ref
SC,process heat cement,2095,0.965105537,GCAM-China-ref
SD,process heat cement,2095,2.195069703,GCAM-China-ref
SH,process heat cement,2095,0.41944436,GCAM-China-ref
SN,process heat cement,2095,0.623210649,GCAM-China-ref
SX,process heat cement,2095,1.376466494,GCAM-China-ref
TJ,process heat cement,2095,0.616323068,GCAM-China-ref
XJ,process heat cement,2095,0.684006185,GCAM-China-ref
XZ,process heat cement,2095,0.020593326,GCAM-China-ref
YN,process heat cement,2095,0.686477797,GCAM-China-ref
ZJ,process heat cement,2095,0.689432807,GCAM-China-ref
AH,refined liquids enduse,2095,0.000513966,GCAM-China-ref
China,refined liquids enduse,2095,0.000757832,GCAM-China-ref
HB,refined liquids enduse,2095,0.000570063,GCAM-China-ref
HE,refined liquids enduse,2095,0.000221354,GCAM-China-ref
HI,refined liquids enduse,2095,0.000213774,GCAM-China-ref
HL,refined liquids enduse,2095,0.000718643,GCAM-China-ref
